profile_name,caption,tags,,,
alexgill,STARTED FROM THE BOTTOM NOW WE HERE.I can’t wait to share the bliss I’m feeling with you guys. Life gets so much better when you realize that you write your own story. You create your reality. You can create and do whatever you want. + I’m so here for it hunni! THIS WAS ON THE VISION BOARD.Hoping to be open in less than 2 weeks. Maybe sooner. Maybe later. Y’all know I’m all over the place so keep ya posted 😂 Also I can’t wait to share this story about the 🪵 wood. It’s a cool one.⚡️🚨 THANK YOU FOR YOUR CONTINUED SUPPORT!.Beacon were about to get LIFTED N GIFTED + RIGHT N TIGHT. ,"#LETSGETLIT ⚡️🚨 #MYZENDEN 🧘🏼‍♀️ 🕉 🌵🌿.MAJOR shout out to @leighwiththebangs (+ Scott, Scott do you have IG?) for making my vision come to life. Forever grateful for all your hard work bringing Tulum and LA vibes to my space 🙏🏼 such a vibe x...#beaconny #hudsonvalleyny #wellness #meditation #infraredsauna #redlighttherapy #joovv #biohacking #beauty #liftedandgifted #rightandtight #hardworkpaysoffs #tulum #la #itsavibe #yashunni",,,
alexgill,"Peace out 30 ✌🏼.Scorpio/Sagittarius cusp: ♏️ / ♐️ Energetic, adventurous, creative, powerful, accomplished, generous, + passionate.Thank you for all the texts, calls, messages, cards, notes, etc. i love and appreciate you all so much! More than you know..Cheers to 31, vibrating higher, + making all my daydreams come true HUNNI⚡️🙏🏼 x",,,,
alexgill,"WELCOME TO MY ZEN DEN.A positive + quiet space focused on meditation, mindfulness, inner-health, anti-aging + wellness. We’ll be offering:.- infrared sauna- red light therapy- meditations- events- retail (you can now shop my morning routine IRL Y'ALL).Here’s the deal. I created my Zen Den in an extra guest room I had in my little Hudson Valley home, Villa Gilleo about 4 years ago. I retreat to this space every morning + in some evenings. I needed to make myself a little sanctuary area that I could focus on my mindfulness + wellbeing after going through major trauma.. I needed to heal. I found that since I made the commitment to daily meditation, breath work, red light therapy, + my overall health, wellness, immune system, energy, skin, + happiness began to improve..Over the course of the past few years my Instagram community slowly continued to grow. So many of you been asking about my daily rituals, morning routines, wellness practices, how to meditate, how to feel happier, + a lot of you said you didn’t have the space in your home for a “zen den” or a quiet space to have moments of healing+peace. And then there were a lot of my tribe that couldn’t afford to buy a red light because, welp, they ain't cheap hunni!.After the shit show of 2020, I needed a new project. Makeup was cancelled for half the year and it made me question a lot. I’m so used to being busy + for work to completely stop, made me spiral a bit. On top of it I suffered from a MAJOR heartbreak, and just like you, the panic of the unknown, COVID, crazy political events happening in the world, the media, protests, + much more anxiety filled SHIT yet so many of you were reaching out to little ol ME for advice + help.The one thing that remained consistent was my daily practices. Through my practices + rituals I began to heal again. + what helped me the most was my community, my friends + support systems. We came together in My Zen Den @ Villa Gilleo to talk, dig deep, red light, do breath work, make vision boards, move our bodies, meditate, etc. Then I thought HOW CAN I BRING MY ZEN DEN TO THE COMMUNITY?.You’ve been asking for years + I’ve been listening 👇🏼CONTINUED IN COMMENTS👇🏼",,,,
alexgill,"Mood: THRIVE.Also, I think every Sunday I’ll do an ASK ME ANYTHING on my stories, I tried to answer as many questions as I can but didn’t get to all.. there were so many! you can always leave me a question in the comments below (sometimes they get lost in DMs) + feel free to screenshot or save as a resource... i also made a highlight section for Q+A for you. Sending love 💗...",#makeupartist #beauty #wellness #malibu #la #nyc #hudsonvalley #nature #skincare #beautytips #sohohouse #littlebeachhousemalibu #ocean #doyouknowwhatimlookinat #thrive #liftedandgifted #rightandtight #bicoastal #maybeweweremeanttobestrangers #newchapter,,,
alexgill,"DREAM TEAM @ashlynharris24.💄: yours truly💇🏼‍♀️ cut, color, + style: @clinttorres_hair🎬: @eatsnowmonkey.Skin prep: @paulaschoice.Eyes: @bareminerals neutral pallet.Face: @itcosmetics CC cream mixed with @tartecosmetics foundation.Contour: @ctilburymakeup wand + @kevynaucoin bronzer.Blush: @wander_beauty on-the-glow dual stick in NUDE.Highlight: @beccacosmetics liquid highlight.Lip: Legend from my lip line 💋 ...",#lamakeupartist #eatsnowmonkey #dreamteam #backatit #backtogether #yashunni #production #skinprep #liftedandgifted #rightandtight #skincare #ashlynharris #uswnt #uswomenssoccer #onset #bts #pasadena,,,
alexgill,We’re back HUNNI gettin ,"#LiftedAndGifted with @eatsnowmonkey 🌹 .FEELS SO GOOD TO BE REUNITED WITH THE B0S$ BABE HERSELF, @ashlynharris24.Launching soon ⚡️🍦 ⚽️ 💄 🎥 🎬.....#snowmonkey #vegan #dairyfree #rosebowlstadium #ashlynharris #uswnt #uswomenssoccer #eatsnowmonkey #backtogether #reunited #la #lamakeupartist #laproduction #onset #bts #launchingsoon",,,
alexgill,"Don’t look back on the past, we’re not going that way, you are NOT your past, you are NOT your old stories, you’re the narrator, don’t like where you’re at? Then rewrite that shit.Back on the East coast for a little bit.. WE GOT A BUSINESS TO LAUNCH FOR THE COMMUNITY HUNNI 🚀 ARE YOU READY BEACON?!.+ of course your Monday Quick reminders:.- be selective of the books your reading, the accounts your following on social, the podcasts and conversations you’re listening to, the television and movies you’re watching, we become what we consume. Make sure it’s positive, informative, maybe throw in some humor + entertainment in there, but be selective to help guide you to the best version of your highest self.- Now is the time of year you want to turn the humidifiers on before bed to keep that skin right and tight, might as well get yourself an air purifier too.. make sure the water is purified.- when it starts getting colder I switch my PM moisturizer over to a thicker one, i really love @paulaschoice intensive repair cream with retinol at night, still wear your spf during the day.- the colder it gets, try to avoid super hot showers for long periods of time, it will dry the shit out of your skin... i use coconut oil or jojoba oil for my body afterwards.Love is all there is. All the glitz and glam of materialist shit feels good for a hot sec, but the love you find in friendships, relationships, family, etc. that’s what matters at the end of the day. Don’t loose sight of that..- we are supposed to have belly fat. It’s there to protect your organs, it’s natural, stop stressing yourself out over it. Love your body.I wish everyone an amazing week. LETS FUCKING GET IT! x.",#LaunchingSoon #LAmakeupArtist #NYmakeupArtist #bicoastal #lifeisgood #liftedandgifted #rightandtight #bossyandglossy #myzenden #entrepreneurlife #thatshot #mondaymotivation,,,
alexgill,"COMMUNITY IS IMMUNITY.First, this is @clinttorres_hair we hustle together from MIAMI ✈️ to LA, he does 💣 hair, has the best fckn energy and vibe ⚡️so go check him out HUNNIIII...Second, I’ve met so many incredible people the last few weeks and have bonded + connected with, have had deep heart to heart conversations, shared incredible stories, danced, laughed + cried with, and I just want to remind you that people are good. Rich people, poor people, homeless people, athletic people, creative people, artistic people... Everyone has a story. Listen to others. Relate to others. Let go of judgments. There’s no such thing as competition when there is collaboration, connection, + community. Stop gossiping. Let’s get real. SOCIAL CONNECTION MAY BE THE MOST IMPORTANT HEALTH INTERVENTION..It absolutely fckn matters that we come together. Hug, touch, smile, cry, dance, laugh, feel for each other. Have an open mind and an open heart. The people I connect with know what I’m talking about. I love all you people, people of all religions, beliefs, ages, sizes, colors... we all want peace, love, and happiness. Now is a time to connect and heal. You all inspire me I LOVE YOU 💕💕💕..",#communityisimmunity #miami #la #pasadena #lamakeupartist #peace #love #happiness #vibes #energy #goodvibes #zenden,,,
alexgill,"2020 is a test. Has it made you a better person or a worse person?.Also, another accidental manifesting moment of “no lines and no crowds.” Be careful what you manifest 😅😂.Excited to share this secret project V soon 🌹🥣...",#lamakeupartist #manifest #becarefulwhatyoumanifest #workflow #pink #rightandtight #liftedandgifted #HUNNI,,,
alexgill,"The Obstacle is The Way.Very fitting read for today.  No matter what happens, we’re all in this together. Let’s practice self care and kindness more now than ever. Remember NO-ONE is in control of your happiness other than YOU. I LOVE YOU!! Sending so much love and light to all x",,,,
bobbybowenn,Whack & Mo for @fuuuckingyoung “Food Issue”Photography by @sierranallo Creative direction by Pacôme BosqStyling By me @bobbybowenn Models @whakandmo @nextcanada Hair by @caitlincullimore Make up by @beautymmmark Casting by Oliver DuperrinEditor by Luca Imbimbo,#editorial #FY #styledbybobbybowen #nextmodels,,,
bobbybowenn,"EBHONI HER NAME CARRY WEIGHT!💥MIA OUT NOW!! By @ebhonijade Directed by @othellogrey DP @alimsabir Produced by @carina.mak Styling & Creative direction by me @bobbybowenn Styling Assistant @taraocansey + @rileyjdes Make up by @milavictoriastudio Hair by @hairbymalina Edited by @nick.yumul Coloured by @anaescorse 📸Photos by @adesiredjourney + My self Shout out the entire team and crew who worked on this and made it all happen. Special thank you ❤️🙏🏾@wdlt117, @l__oeuvre & @100percentsilkshop ",#ebhoni #mia #styledbybb #torontobawdgyal,,,
bobbybowenn,“Real Bawdy bod gyal from the ends”“MIA” OUT NOW!! Photography @jjjorian Photography assistant @jjjjjjjoshua Styling & creative direction @bobbybowenn Makeup @milavictoria Cover art @k.da.ng Ebhoni in @viviennewestwood thank you @wdlt117 for the support ❤️THANK YOU FOR TRUSTING THE VISIONZ💚We just getting started sis!!,#ebhoni #mia #torontobodgyals #styledbybb #creativedirection,,,
bobbybowenn,“The Age of Accessibility”For @smagazineofficial Fall 2020 issue.Thank you @izzy.camilleri for creating clothing & allowing for authentic representations for people with disabilities. @izadaptive allows fashion to be functional and accessible. ❤️Photography @mayafuhr Photo assitant @chrislevett Models @rachelromu + @phazeyla Hair and make up @ronnietremblay Hair assitant @kailabaker Art direction @joanna_kam Styled by me @bobbybowenn Styling assistant @summer_ruddock_ellis,#acessibility #adaptiveclothing #editorial #fw20 #canadianpress #smagazine,,,
bobbybowenn,"VITALY FALL 2020 EDITORIAL & FILM ⛓⛓⁣PHOTOGRAPHY: @pegahfarah CREATIVE DIRECTION: @zackvitiello STYLIST: Me @bobbybowenn STYLIST ASSISTANT: @summer_ruddock_ellis BEAUTY: @caroline_levin PRODUCER: @scottblurbDESIGN LEAD: @shanevitalyforanART DIRECTOR: @nugeishFILM: @joecornfield + @rayul.vfx +@zackvitielloMODELS: @michellekrumov (Sutherland), @jayden.rg (Elmer Olsen), @malcolm.omoruyi (Dulcedo), @_juicyjuicySPECIAL THANKS TO @WDLT117 ",#vitaly #fw2020 #editorial #styledbybobbybowen,,,
bobbybowenn,"“TOGETHER WE BULLY THE POWERS THAT KEEP US DOWN”THIS CHAIN IS A STATEMENT PIECE EMBODYING OUR BOLD, SUBVERSIVE ETHOS – IN THE FACE OF SYSTEMS AND POWERS THAT KEEP US DOWN, TOGETHER WE ",#BULLYDEM BACK. WEAR WITH PRIDE.IN COLLABORATION WITH @vitaly AVAILABLE NOW ATVITALYDESIGN.COMTHE TEAM STRONG LOVE MY FAMILY @bullymag 3D ART @droophead SOUND DESIGN @prime___diesel CREATIVE DIRECTION @alexcirka #bullymag #bullydem,,,
bobbybowenn,Summer20 Hit Different ⛱,#summer2020 #hitdifferent #bobbyswoorld,,,
bobbybowenn,"On the sunny side of Parkdale, I gotta stay comfortable in my hood. From the Dunn milk where I get my plants, to the West Indian lucky mart to get my fresh cane juice. The Vans UltraRange Exo gets me comfortably to where I gotta be. @vanscanada ",#sponsored #vanscanada #parkdaleting #parkdaleprince #myhood,,,
bobbybowenn,"THANK YOU TO EVERYONE INVOLVED IN MAKING THIS GLOBAL COMPILATION COME TO LIFE @dcyy.worldwide & MY BULLY FAMILY AND ALL PEOPLE BEHIND THE SCENES 💚 🌍💚PLEASE SUPPORT THE MULTIPLE CHARITIES, CREATIVES & ARTISTS INVOLVED BY PURCHASING THE COMPILATION VIA LINK IN BIO🔈🔉🔊🔈🔉🔊OUT NOW @bandcamp 25 PRODUCERS, 17 CITIESHOME FITNESS VOL. 2 is rooted in impacting local communities around the world. We are empowering our contributors with the flexibility to choose the charity for their share of proceeds or keep it to support individual needs during a difficult time.Charities and NPOs include:@forthegworls@blacklegalactioncentre@naacp_ldf@glits_inc@s_lawrencetrust@theblackcurriculum@nwac_caEjaz Choudry Family FundJawni Vidal Family FundBlack Women Speak+moreIn addition, 25% of all sales will be contributed directly to @mvmnt4blklives to express our solidarity in the movement against systemic anti-black racism and police brutality.Knowing we’re all living through trying times, we wanted to keep this accessible with a modest price of £10 – every dollar, peso, yen, euro, yuan, won, pound, tugrik, and rand counts. 🌐🌐🌐FOR THE LOCAL, FROM THE GLOBAL🌍🌎🌏LINK IN BIO 🖤",#BULLYGLOBAL #BULLYDEM,,,
bobbybowenn,"PRAYING FOR A BETTER TOMORROW 🙏🏾 Today is my birthday, and it’s hard to celebrate with all that’s happening in the world.However if you wanna celebrate with me, there’s a lot more justice to be served!! It also would have been Breonna Taylor’s birthday today. 🕊Please Sign the petitions and donate what you can!! NO JUSTICE, NO PEACE!! NO DUTTY POLICE!!LINKS IN MY BIO ❤️♊️ ",#geminiseason #justiceforbre,,,
bobbybowenn,Love working with my friends and having so much positive people around me... THE GOAT 💫 @donte.colley styled by me for the @greatest + @goat Shot by @stephverschuren Styling @bobbybowenn Styling Assistant @summer_ruddock_ellis Special thanks @wdlt117 + @soopsoop ,#greatest #goat #editorial #dontecolley,,,
bobbybowenn,"VITALY SS20 - CRASH OVERRIDE Styling by myself @bobbybowenn Styling assistance @ericrichards Photography @paoloazarraga + @zackvitiello Creative direction @zackvitiello Design lead @shanevitalyforan Beauty @caroline_levin Beauty assitant @neilsilvermanbeauty Set design @noellelleon Lighting assitant @jlamstagram Art direction @nugeish Video @joecornfield Production + casting @scottblurbProduction assistants @hannah__dasilva + @graceiiiguess Featuring models @aidanrmtrap, @chloexchristian @mossboymase @hannaharso @bestestwine @tothcommajulianna",,,,
laurzrah,"Friendly reminder to shop small this Christmas 🎄 Doesn’t have to be with my shop (although obviously that’s great 🥰), but shopping small puts money in the pockets of those working hard towards something bigger. I’m guilty myself of using Amazon for convenience in the past but I’m making a big effort to buy the things we need from independent retailers because I can get behind their values and ethics. 2020 has been shit for a lot of small businesses so supporting them by buying what I need is important to me. Super flattering picture of me mid parcel drop off. In our office. Yay! Some shops I think you’d love:@_persephonebeauty (hehe)@ohmyclumsyheart_ @sundayliving_ @thenudeethics @acornandpip @ellyla_accessories @mythsntits @kzdesignuk Pls tag any companies you love ❤️",,,,
